id_mutation,date_mutation,numero_disposition,nature_mutation,valeur_fonciere,adresse_numero,adresse_suffixe,adresse_nom_voie,adresse_code_voie,code_postal,code_commune,nom_commune,code_departement,ancien_code_commune,ancien_nom_commune,id_parcelle,ancien_id_parcelle,numero_volume,lot1_numero,lot1_surface_carrez,lot2_numero,lot2_surface_carrez,lot3_numero,lot3_surface_carrez,lot4_numero,lot4_surface_carrez,lot5_numero,lot5_surface_carrez,nombre_lots,code_type_local,type_local,surface_reelle_bati,nombre_pieces_principales,code_nature_culture,nature_culture,code_nature_culture_speciale,nature_culture_speciale,surface_terrain,longitude,latitude
2023-40,2023-01-04,000001,Vente,1990000,264,,RUE VOLTAIRE,0780,01220,01143,Divonne-les-Bains,01,,,01143000AN0039,,,,,,,,,,,,,0,3,Dépendance,,0,S,sols,,,2135,6.135045,46.353986
2023-40,2023-01-04,000001,Vente,1990000,264,,RUE VOLTAIRE,0780,01220,01143,Divonne-les-Bains,01,,,01143000AN0039,,,,,,,,,,,,,0,1,Maison,217,9,S,sols,,,2135,6.135045,46.353986
2023-40,2023-01-04,000001,Vente,1990000,264,,RUE VOLTAIRE,0780,01220,01143,Divonne-les-Bains,01,,,01143000AN0039,,,,,,,,,,,,,0,3,Dépendance,,0,S,sols,,,2135,6.135045,46.353986
2023-41,2023-01-06,000001,Vente,13782,,,PRE POBEL,B087,01370,01038,Bény,01,,,01038000ZE0003,,,,,,,,,,,,,0,,,,,P,prés,,,45794,5.265968,46.308774
2023-41,2023-01-06,000001,Vente,13782,,,PRE POBEL,B087,01370,01038,Bény,01,,,01038000ZE0006,,,,,,,,,,,,,0,,,,,P,prés,,,23116,5.267029,46.30807
2023-42,2023-01-06,000001,Vente,1500,,,LA COMBE,B016,01500,01008,Ambutrix,01,,,010080000A0353,,,,,,,,,,,,,0,,,,,VI,vignes,,,750,5.341406,45.941246
2023-43,2023-01-10,000001,Vente,20000,308,,AV FRANCOIS MITTERRAND,0114,01630,01354,Saint-Genis-Pouilly,01,,,01354000AY0092,,,83,,,,,,,,,,1,3,Dépendance,,0,,,,,,6.025992,46.250471
2023-43,2023-01-10,000001,Vente,20000,308,,AV FRANCOIS MITTERRAND,0114,01630,01354,Saint-Genis-Pouilly,01,,,01354000AY0092,,,82,,,,,,,,,,1,3,Dépendance,,0,,,,,,6.025992,46.250471
2023-44,2023-01-05,000001,Vente,230000,28,,RTE DU VILLAGE,0225,01290,01334,Saint-André-d'Huiriat,01,,,013340000B0727,,,,,,,,,,,,,0,1,Maison,94,5,S,sols,,,448,4.912392,46.212891
2023-45,2023-01-04,000002,Vente,1020,,,SOUS BASSEREINS,B057,01990,01083,Chaneins,01,,,01083000ZI0229,,,,,,,,,,,,,0,,,,,S,sols,,,30,4.83568,46.090546
2023-46,2023-01-04,000001,Vente,165000,100,,RUE DES ECOLES,0100,01600,01250,Misérieux,01,,,012500000B1136,,,,,,,,,,,,,0,1,Maison,104,4,S,sols,,,122,4.811562,45.973785
2023-47,2023-01-12,000001,Vente,17000,,,SOUS LE BOIS,B362,01100,01283,Oyonnax,01,,,012834400C0614,,,,,,,,,,,,,0,,,,,P,prés,,,269,5.62335,46.265119
2023-48,2023-01-03,000001,Vente,369000,125,,RTE DU PETIT CHANAL,0440,01290,01046,Biziat,01,,,010460000A1160,,,,,,,,,,,,,0,1,Maison,130,5,AG,terrains d'agrément,,,799,4.94083,46.223561
2023-48,2023-01-03,000001,Vente,369000,125,,RTE DU PETIT CHANAL,0440,01290,01046,Biziat,01,,,010460000A1160,,,,,,,,,,,,,0,1,Maison,130,5,S,sols,,,500,4.94083,46.223561
2023-49,2023-01-04,000002,Vente,1,,,LA CULEE,B025,01310,01065,Buellas,01,,,010650000A1943,,,,,,,,,,,,,0,,,,,S,sols,,,23,5.134093,46.212496
2023-50,2023-01-06,000001,Vente,240000,,,FEIGERES,B082,01630,01288,Péron,01,,,012880000B1400,,,,,,,,,,,,,0,,,,,AB,terrains a bâtir,,,458,5.931342,46.207115
2023-51,2023-01-10,000001,Vente,47000,,,LA LEVEE,B163,01750,01320,Replonges,01,,,013200000A1819,,2,,,,,,,,,,,0,,,,,,,,,,4.842822,46.304653
2023-52,2023-01-03,000001,Vente,22500,19,,RUE DU MAQUIS,0160,01460,01265,Montréal-la-Cluse,01,,,01265000AI0499,,,,,,,,,,,,,0,2,Appartement,50,1,S,sols,,,106,5.577192,46.170202
2023-52,2023-01-03,000001,Vente,22500,19,,RUE DU MAQUIS,0160,01460,01265,Montréal-la-Cluse,01,,,01265000AI0499,,,,,,,,,,,,,0,3,Dépendance,,0,S,sols,,,106,5.577192,46.170202
2023-52,2023-01-03,000001,Vente,22500,19,,RUE DU MAQUIS,0160,01460,01265,Montréal-la-Cluse,01,,,01265000AI0499,,,,,,,,,,,,,0,3,Dépendance,,0,S,sols,,,106,5.577192,46.170202
2023-52,2023-01-03,000001,Vente,22500,19,,RUE DU MAQUIS,0160,01460,01265,Montréal-la-Cluse,01,,,01265000AI0499,,,,,,,,,,,,,0,4,Local industriel. commercial ou assimilé,76,0,S,sols,,,106,5.577192,46.170202
2023-52,2023-01-03,000001,Vente,22500,19,,RUE DU MAQUIS,0160,01460,01265,Montréal-la-Cluse,01,,,01265000AI0499,,,,,,,,,,,,,0,2,Appartement,40,2,S,sols,,,106,5.577192,46.170202
2023-52,2023-01-03,000001,Vente,22500,88,,RUE DES SAVOIES,0570,01460,01269,Nantua,01,,,012690000A0152,,,,,,,,,,,,,0,4,Local industriel. commercial ou assimilé,48,0,S,sols,,,72,5.577257,46.170166
2023-52,2023-01-03,000001,Vente,22500,88,,RUE DES SAVOIES,0570,01460,01269,Nantua,01,,,012690000A0152,,,,,,,,,,,,,0,2,Appartement,48,2,S,sols,,,72,5.577257,46.170166
2023-52,2023-01-03,000001,Vente,22500,88,,RUE DES SAVOIES,0570,01460,01269,Nantua,01,,,012690000A0152,,,,,,,,,,,,,0,2,Appartement,48,2,S,sols,,,72,5.577257,46.170166
2023-53,2023-01-03,000001,Vente,190000,6,,RUE DU PETIT PORT,0524,01130,01269,Nantua,01,,,01269000AB1043,,,2,,26,97.44,,,,,,,2,2,Appartement,97,4,,,,,,5.600573,46.154904
2023-53,2023-01-03,000001,Vente,190000,6,,RUE DU PETIT PORT,0524,01130,01269,Nantua,01,,,01269000AB1043,,,2,,26,97.44,,,,,,,2,3,Dépendance,,0,,,,,,5.600573,46.154904
2023-53,2023-01-03,000001,Vente,190000,6,,RUE DU PETIT PORT,0524,01130,01269,Nantua,01,,,01269000AB1043,,,2,,26,97.44,,,,,,,2,3,Dépendance,,0,,,,,,5.600573,46.154904
2023-53,2023-01-03,000001,Vente,190000,6,,RUE DU PETIT PORT,0524,01130,01269,Nantua,01,,,01269000AB1043,,,31,18.4,,,,,,,,,1,3,Dépendance,,0,,,,,,5.600573,46.154904
2023-54,2023-01-06,000001,Vente,650000,221,,RUE DES QUATRE PIERRES,0617,01220,01143,Divonne-les-Bains,01,,,01143000AE0533,,,40,,,,,,,,,,1,2,Appartement,113,4,,,,,,6.145343,46.363418
2023-54,2023-01-06,000001,Vente,650000,221,,RUE DES QUATRE PIERRES,0617,01220,01143,Divonne-les-Bains,01,,,01143000AE0533,,,40,,,,,,,,,,1,3,Dépendance,,0,,,,,,6.145343,46.363418
2023-54,2023-01-06,000001,Vente,650000,221,,RUE DES QUATRE PIERRES,0617,01220,01143,Divonne-les-Bains,01,,,01143000AE0533,,,29,,,,,,,,,,1,3,Dépendance,,0,,,,,,6.145343,46.363418
2023-54,2023-01-06,000001,Vente,650000,221,,RUE DES QUATRE PIERRES,0617,01220,01143,Divonne-les-Bains,01,,,01143000AE0533,,,309,102.4,38,,,,,,,,2,3,Dépendance,,0,,,,,,6.145343,46.363418
2023-54,2023-01-06,000001,Vente,650000,221,,RUE DES QUATRE PIERRES,0617,01220,01143,Divonne-les-Bains,01,,,01143000AE0533,,,120,,,,,,,,,,1,3,Dépendance,,0,,,,,,6.145343,46.363418
2023-54,2023-01-06,000001,Vente,650000,221,,RUE DES QUATRE PIERRES,0617,01220,01143,Divonne-les-Bains,01,,,01143000AE0533,,,309,102.4,38,,,,,,,,2,2,Appartement,103,4,,,,,,6.145343,46.363418
2023-55,2023-01-04,000001,Vente,195000,5145,,MONCETY,B233,01851,01232,Marboz,01,,,012320000D1720,,,,,,,,,,,,,0,1,Maison,94,4,S,sols,,,719,5.258273,46.340547
2023-56,2023-01-03,000002,Vente,485000,87,,CHE DU SERMORAZ,1270,01700,01043,Beynost,01,,,01043000AM1549,,,,,,,,,,,,,0,1,Maison,89,4,S,sols,,,679,4.996034,45.830576
2023-56,2023-01-03,000002,Vente,485000,,,CHATEAU DU SOLEIL,B020,01700,01043,Beynost,01,,,01043000AM1550,,,,,,,,,,,,,0,,,,,S,sols,,,721,4.996125,45.830613
2023-57,2023-01-06,000001,Vente,210000,42,,CHE DE LA PLANCHE BRULEE,0055,01210,01160,Ferney-Voltaire,01,,,01160000AD0080,,,418,,442,,471,70.96,,,,,3,2,Appartement,72,3,,,,,,6.100724,46.252894
2023-57,2023-01-06,000001,Vente,210000,42,,CHE DE LA PLANCHE BRULEE,0055,01210,01160,Ferney-Voltaire,01,,,01160000AD0080,,,418,,442,,471,70.96,,,,,3,3,Dépendance,,0,,,,,,6.100724,46.252894
2023-57,2023-01-06,000001,Vente,210000,42,,CHE DE LA PLANCHE BRULEE,0055,01210,01160,Ferney-Voltaire,01,,,01160000AD0080,,,418,,442,,471,70.96,,,,,3,3,Dépendance,,0,,,,,,6.100724,46.252894
2023-57,2023-01-06,000001,Vente,210000,42,,CHE DE LA PLANCHE BRULEE,0055,01210,01160,Ferney-Voltaire,01,,,01160000AD0080,,,933,,,,,,,,,,1,3,Dépendance,,0,,,,,,6.100724,46.252894
2023-58,2023-01-09,000001,Vente,20000,428,,CHE DU VERNAY DESSOUS,0590,01410,01104,Chézery-Forens,01,,,011040000K0402,,,2,28.69,,,,,,,,,1,2,Appartement,32,1,,,,,,5.89435,46.242924
2023-58,2023-01-09,000001,Vente,20000,428,,CHE DU VERNAY DESSOUS,0590,01410,01104,Chézery-Forens,01,,,011040000K0402,,,1,30.1,3,,,,,,,,2,3,Dépendance,,0,,,,,,5.89435,46.242924
2023-58,2023-01-09,000001,Vente,20000,428,,CHE DU VERNAY DESSOUS,0590,01410,01104,Chézery-Forens,01,,,011040000K0402,,,1,30.1,3,,,,,,,,2,2,Appartement,38,2,,,,,,5.89435,46.242924
2023-58,2023-01-09,000001,Vente,20000,428,,CHE DU VERNAY DESSOUS,0590,01410,01104,Chézery-Forens,01,,,011040000K0402,,,4,,,,,,,,,,1,3,Dépendance,,0,,,,,,5.89435,46.242924
2023-59,2023-01-05,000002,Vente,1350,,,SOUS LA VILLE,B209,01640,01056,Boyeux-Saint-Jérôme,01,,,010560000D2705,,,,,,,,,,,,,0,,,,,P,prés,,,277,5.456665,46.028883
2023-60,2023-01-13,000002,Vente,130000,,,LA MARE,B087,01310,01301,Polliat,01,,,01301000ZO0102,,,,,,,,,,,,,0,,,,,S,sols,,,1416,5.102841,46.244362
2023-60,2023-01-13,000002,Vente,130000,,,LA MARE,B087,01310,01301,Polliat,01,,,01301000ZO0104,,,,,,,,,,,,,0,,,,,T,terres,,,227,5.103374,46.244302
2023-61,2023-01-03,000001,Vente,321000,8,,RUE DES CHATAIGNIERS,0010,01090,01165,Francheleins,01,,,011650030A1547,,,,,,,,,,,,,0,1,Maison,91,4,S,sols,,,363,4.771065,46.082106
2023-62,2023-01-16,000001,Vente,10000,,,LE BIOLAY,B006,01270,01029,Beaupont,01,,,01029000ZO0143,,,,,,,,,,,,,0,,,,,T,terres,,,11524,5.271766,46.436469
2023-63,2023-01-09,000001,Vente,10600,,,AU CLODET,B070,01500,01007,Ambronay,01,,,01007000ZM0173,,,,,,,,,,,,,0,,,,,S,sols,,,139,5.374698,45.995403
2023-63,2023-01-09,000001,Vente,10600,,,AU CLODET,B070,01500,01007,Ambronay,01,,,01007000ZM0177,,,,,,,,,,,,,0,,,,,P,prés,,,56,5.37428,45.995364
2023-63,2023-01-09,000001,Vente,10600,20,,IMP TENAND,0111,01500,01007,Ambronay,01,,,01007000ZM0178,,,,,,,,,,,,,0,1,Maison,70,4,S,sols,,,228,5.374426,45.995338
2023-63,2023-01-09,000001,Vente,10600,20,,IMP TENAND,0111,01500,01007,Ambronay,01,,,01007000ZM0178,,,,,,,,,,,,,0,3,Dépendance,,0,S,sols,,,228,5.374426,45.995338
2023-63,2023-01-09,000001,Vente,10600,20,,IMP TENAND,0111,01500,01007,Ambronay,01,,,01007000ZM0178,,,,,,,,,,,,,0,3,Dépendance,,0,S,sols,,,228,5.374426,45.995338
2023-63,2023-01-09,000001,Vente,10600,,,AU CLODET,B070,01500,01007,Ambronay,01,,,01007000ZM0306,,,,,,,,,,,,,0,,,,,S,sols,,,212,5.374303,45.995209
2023-64,2023-01-09,000001,Vente,165000,,,VILLAGE D EN HAUT,B132,01250,01317,Ramasse,01,,,013170000A0369,,,,,,,,,,,,,0,,,,,P,prés,,,1258,5.355221,46.195747
2023-64,2023-01-09,000001,Vente,165000,5019,,VILLAGE D EN HAUT,B132,01250,01317,Ramasse,01,,,013170000A0370,,,,,,,,,,,,,0,1,Maison,100,3,S,sols,,,351,5.355472,46.1958
2023-64,2023-01-09,000001,Vente,165000,,,VILLAGE D EN HAUT,B132,01250,01317,Ramasse,01,,,013170000A1065,,,,,,,,,,,,,0,,,,,P,prés,,,256,5.355024,46.195935
2023-64,2023-01-09,000001,Vente,165000,,,VILLAGE D EN HAUT,B132,01250,01317,Ramasse,01,,,013170000A1066,,,,,,,,,,,,,0,,,,,S,sols,,,419,5.355521,46.195928
2023-64,2023-01-09,000001,Vente,165000,,,VILLAGE D EN HAUT,B132,01250,01317,Ramasse,01,,,013170000A1114,,,,,,,,,,,,,0,,,,,P,prés,,,169,5.355189,46.19562
2023-65,2023-01-04,000001,Vente,145000,7,,RUE PIERRE BERNIN,0610,01800,01244,Meximieux,01,,,012440000G1594,,,22,,54,60.53,,,,,,,2,3,Dépendance,,0,,,,,,5.190622,45.903835
2023-65,2023-01-04,000001,Vente,145000,7,,RUE PIERRE BERNIN,0610,01800,01244,Meximieux,01,,,012440000G1594,,,22,,54,60.53,,,,,,,2,2,Appartement,70,2,,,,,,5.190622,45.903835
2023-65,2023-01-04,000001,Vente,145000,7,,RUE PIERRE BERNIN,0610,01800,01244,Meximieux,01,,,012440000G1594,,,13,,,,,,,,,,1,3,Dépendance,,0,,,,,,5.190622,45.903835
2023-65,2023-01-04,000001,Vente,145000,7,,RUE PIERRE BERNIN,0610,01800,01244,Meximieux,01,,,012440000G1594,,,22,,54,60.53,,,,,,,2,3,Dépendance,,0,,,,,,5.190622,45.903835
2023-66,2023-01-06,000001,Vente,352200,288,,RTE DU COL,0020,01170,01135,Crozet,01,,,011350000C0604,,,12,69,,,,,,,,,1,2,Appartement,69,3,,,,,,6.015968,46.28553
2023-66,2023-01-06,000001,Vente,352200,288,,RTE DU COL,0020,01170,01135,Crozet,01,,,011350000C0604,,,16,,,,,,,,,,1,3,Dépendance,,0,,,,,,6.015968,46.28553
2023-67,2023-01-04,000001,Vente,3000,195,A,RTE DE PITEGNY,0190,01170,01071,Cessy,01,,,01071000AC0249,,,183,,,,,,,,,,1,3,Dépendance,,0,,,,,,6.07434,46.321328
2023-68,2023-01-04,000001,Vente,170000,120,,AV AQUEDUC,0050,01220,01143,Divonne-les-Bains,01,,,01143000AE0373,,,10,,29,,,,,,,,2,3,Dépendance,,0,,,,,,6.142086,46.359966
2023-68,2023-01-04,000001,Vente,170000,120,,AV AQUEDUC,0050,01220,01143,Divonne-les-Bains,01,,,01143000AE0373,,,10,,29,,,,,,,,2,2,Appartement,28,1,,,,,,6.142086,46.359966
2023-69,2023-01-03,000001,Vente,325200,28,,RUE DE MEYRIN,0170,01210,01160,Ferney-Voltaire,01,,,01160000AE0356,,,2,,20,82.19,,,,,,,2,3,Dépendance,,0,,,,,,6.109263,46.254719
2023-69,2023-01-03,000001,Vente,325200,28,,RUE DE MEYRIN,0170,01210,01160,Ferney-Voltaire,01,,,01160000AE0356,,,2,,20,82.19,,,,,,,2,2,Appartement,81,3,,,,,,6.109263,46.254719
2023-70,2023-01-05,000001,Vente,168888,,,RUE ALEXANDRE REVERCHON,0655,01170,01173,Gex,01,,,01173000AH0159,,,11,43.17,,,,,,,,,1,2,Appartement,43,2,,,,,,6.058658,46.331401
2023-71,2023-01-12,000001,Vente,160000,3,,BD DE L'INDUSTRIE,0700,01600,01427,Trévoux,01,,,01427000AD0280,,,1,,15,,7,50.83,,,,,3,3,Dépendance,,0,,,,,,4.771812,45.941752
2023-71,2023-01-12,000001,Vente,160000,3,,BD DE L'INDUSTRIE,0700,01600,01427,Trévoux,01,,,01427000AD0280,,,1,,15,,7,50.83,,,,,3,2,Appartement,52,2,,,,,,4.771812,45.941752
2023-71,2023-01-12,000001,Vente,160000,3,,BD DE L'INDUSTRIE,0700,01600,01427,Trévoux,01,,,01427000AD0280,,,1,,15,,7,50.83,,,,,3,3,Dépendance,,0,,,,,,4.771812,45.941752
2023-72,2023-01-12,000001,Vente,1000,,,LES SABLIERES OUEST,B231,01500,01007,Ambronay,01,,,01007000ZY0018,,,,,,,,,,,,,0,,,,,T,terres,,,1480,5.322616,45.998402
2023-73,2023-01-03,000001,Vente,1100.5,,,CALANE,B030,01390,01248,Mionnay,01,,,012480000A0071,,,,,,,,,,,,,0,,,,,BS,taillis sous futaie,,,2201,4.913575,45.90362
2023-74,2023-01-05,000001,Vente,35000,16,,RTE DE GENEVE,0360,01130,01269,Nantua,01,,,01269000AD0526,,,22,33.96,,,,,,,,,1,2,Appartement,33,2,,,,,,5.61083,46.146392
2023-75,2023-01-05,000001,Vente,13182,,,CALANE,B030,01390,01248,Mionnay,01,,,012480000A0072,,,,,,,,,,,,,0,,,,,BS,taillis sous futaie,,,20960,4.912458,45.904714
2023-75,2023-01-05,000001,Vente,13182,,,AU CHENE PRE MONFAT,B041,01390,01248,Mionnay,01,,,012480000E0661,,,,,,,,,,,,,0,,,,,BT,taillis simples,,,5404,4.911362,45.906151
2023-76,2023-01-02,000001,Vente,15000,25,,RUE DE LA MAIRIE,0290,01330,01005,Ambérieux-en-Dombes,01,,,01005000AD0045,,,19,,,,,,,,,,1,3,Dépendance,,0,,,,,,4.903826,45.995667
2023-77,2023-01-10,000001,Vente,2300,,,MONTESSUY,B040,01400,01412,Sulignat,01,,,014120000A0241,,,,,,,,,,,,,0,,,,,P,prés,,,2645,4.957663,46.17538
2023-77,2023-01-10,000001,Vente,2300,,,MONTESSUY,B040,01400,01412,Sulignat,01,,,014120000A0242,,,,,,,,,,,,,0,,,,,P,prés,,,3405,4.957682,46.175215
2023-78,2023-01-05,000001,Vente,265900,6011,,EN BONNE TEMPS,B020,01140,01348,Saint-Didier-sur-Chalaronne,01,,,01348000YB0163,,,,,,,,,,,,,0,1,Maison,76,4,S,sols,,,285,4.827158,46.174476
2023-79,2023-01-05,000001,Vente en l'état futur d'achèvement,27500,,,SAINT GENIS,B052,01630,01354,Saint-Genis-Pouilly,01,,,01354000BC0198,,,201,,,,,,,,,,1,,,,,,,,,,6.02512,46.242772
2023-80,2023-01-03,000004,Vente,2300000,,,LA NEUVE OUEST,B283,01440,01451,Viriat,01,,,01451000BL0004,,,,,,,,,,,,,0,,,,,S,sols,,,1720,5.210087,46.218792
2023-80,2023-01-03,000004,Vente,2300000,453,,RTE DE PARIS,0190,01440,01451,Viriat,01,,,01451000BL0007,,,,,,,,,,,,,0,1,Maison,130,5,P,prés,,,1972,5.211397,46.218534
2023-80,2023-01-03,000004,Vente,2300000,453,,RTE DE PARIS,0190,01440,01451,Viriat,01,,,01451000BL0007,,,,,,,,,,,,,0,3,Dépendance,,0,P,prés,,,1972,5.211397,46.218534
2023-80,2023-01-03,000004,Vente,2300000,453,,RTE DE PARIS,0190,01440,01451,Viriat,01,,,01451000BL0007,,,,,,,,,,,,,0,3,Dépendance,,0,S,sols,,,1170,5.211397,46.218534
2023-80,2023-01-03,000004,Vente,2300000,453,,RTE DE PARIS,0190,01440,01451,Viriat,01,,,01451000BL0007,,,,,,,,,,,,,0,3,Dépendance,,0,S,sols,,,1170,5.211397,46.218534
2023-80,2023-01-03,000004,Vente,2300000,453,,RTE DE PARIS,0190,01440,01451,Viriat,01,,,01451000BL0007,,,,,,,,,,,,,0,1,Maison,130,5,S,sols,,,1170,5.211397,46.218534
2023-80,2023-01-03,000004,Vente,2300000,453,,RTE DE PARIS,0190,01440,01451,Viriat,01,,,01451000BL0007,,,,,,,,,,,,,0,3,Dépendance,,0,P,prés,,,1972,5.211397,46.218534
2023-80,2023-01-03,000004,Vente,2300000,495,B,RTE DE PARIS,0190,01440,01451,Viriat,01,,,01451000BL0189,,,,,,,,,,,,,0,4,Local industriel. commercial ou assimilé,2334,0,S,sols,,,1602,5.210193,46.218629
2023-80,2023-01-03,000004,Vente,2300000,,,LA NEUVE OUEST,B283,01440,01451,Viriat,01,,,01451000BL0190,,,,,,,,,,,,,0,,,,,S,sols,,,370,5.210582,46.218863
2023-80,2023-01-03,000004,Vente,2300000,,,LA NEUVE OUEST,B283,01440,01451,Viriat,01,,,01451000BL0191,,,,,,,,,,,,,0,,,,,S,sols,,,884,5.210896,46.218989
2023-80,2023-01-03,000004,Vente,2300000,495,,RTE DE PARIS,0190,01440,01451,Viriat,01,,,01451000BL0192,,,,,,,,,,,,,0,4,Local industriel. commercial ou assimilé,1140,0,S,sols,,,1536,5.211073,46.218892
2023-81,2023-01-09,000001,Vente,1067200,936,,AV DU MONT MUSSY,0530,01220,01143,Divonne-les-Bains,01,,,01143000AS0728,,,,,,,,,,,,,0,1,Maison,148,4,S,sols,,,1069,6.131063,46.350385
2023-82,2023-01-09,000001,Vente,210000,,,GRAND PRE FEIGERES,B260,01630,01288,Péron,01,,,012880000B1435,,,,,,,,,,,,,0,,,,,AB,terrains a bâtir,,,339,5.931928,46.207718
2023-83,2023-01-09,000001,Vente,180000,9,D,RUE PIERRE BERNIN,0610,01800,01244,Meximieux,01,,,012440000G2899,,,66,,,,,,,,,,1,3,Dépendance,,0,,,,,,5.189916,45.902723
2023-83,2023-01-09,000001,Vente,180000,9,D,RUE PIERRE BERNIN,0610,01800,01244,Meximieux,01,,,012440000G2899,,,74,,,,,,,,,,1,3,Dépendance,,0,,,,,,5.189916,45.902723
2023-83,2023-01-09,000001,Vente,180000,9,D,RUE PIERRE BERNIN,0610,01800,01244,Meximieux,01,,,012440000G2899,,,24,82.16,,,,,,,,,1,2,Appartement,80,4,,,,,,5.189916,45.902723
2023-84,2023-01-09,000001,Vente,300000,,,LA PIECE,B106,01710,01419,Thoiry,01,,,01419000BX0002,,,,,,,,,,,,,0,,,,,AB,terrains a bâtir,,,865,5.983443,46.248303
2023-85,2023-01-05,000001,Vente,202000,5141,,CHEM DU STADE,0060,01480,01157,Fareins,01,,,01157000AK0097,,,,,,,,,,,,,0,1,Maison,111,4,S,sols,,,423,4.764792,46.021382
2023-85,2023-01-05,000001,Vente,202000,5141,,CHEM DU STADE,0060,01480,01157,Fareins,01,,,01157000AK0097,,,,,,,,,,,,,0,3,Dépendance,,0,S,sols,,,423,4.764792,46.021382
2023-86,2023-01-10,000001,Vente,14000,41,B,BD DE BROU,0620,01000,01053,Bourg-en-Bresse,01,,,01053000BC0317,,,62,,,,,,,,,,1,3,Dépendance,,0,,,,,,5.231115,46.203297
2023-87,2023-01-10,000001,Vente,15000,27,,RUE JOSEPH BERTOLA,0300,01200,01033,Valserhône,01,,,01033000AI0289,,,37,,,,,,,,,,1,3,Dépendance,,0,,,,,,5.824264,46.109048
2023-88,2023-01-11,000001,Vente,144000,,,OCHIAZ,B264,01200,01033,Valserhône,01,,,01033278AA0022,,,,,,,,,,,,,0,,,,,S,sols,,,12,5.780004,46.109182
2023-88,2023-01-11,000001,Vente,144000,,,SUR LA VIE,B281,01200,01033,Valserhône,01,,,01033278AA0283,,,,,,,,,,,,,0,,,,,S,sols,,,128,5.780049,46.109341
2023-88,2023-01-11,000001,Vente,144000,,,SUR LA VIE,B281,01200,01033,Valserhône,01,,,01033278AA0284,,,,,,,,,,,,,0,,,,,S,sols,,,36,5.780028,46.10927
2023-88,2023-01-11,000001,Vente,144000,,,OCHIAZ,B264,01200,01033,Valserhône,01,,,01033278AA0288,,,,,,,,,,,,,0,,,,,AB,terrains a bâtir,,,804,5.779602,46.109802
2023-88,2023-01-11,000001,Vente,144000,,,OCHIAZ,B264,01200,01033,Valserhône,01,,,01033278AA0289,,,,,,,,,,,,,0,,,,,T,terres,,,450,5.779801,46.109398
2023-88,2023-01-11,000001,Vente,144000,,,OCHIAZ,B264,01200,01033,Valserhône,01,,,01033278AA0290,,,,,,,,,,,,,0,,,,,T,terres,,,142,5.77999,46.109375
2023-89,2023-01-06,000001,Vente,27000,,,CURTIL SIMON,B059,01190,01352,Saint-Étienne-sur-Reyssouze,01,,,013520000B0579,,,,,,,,,,,,,0,,,,,T,terres,,,2024,5.008048,46.405736
2023-90,2023-01-10,000001,Vente,1479500,,,AUX EPINETTES,B308,01200,01033,Valserhône,01,,,01033458ZB0427,,,,,,,,,,,,,0,,,,,T,terres,,,14795,,
2023-91,2023-01-13,000001,Vente,225000,7,,RTE DES ARTISANS,0010,01660,01096,Chaveyriat,01,,,010960000A1300,,,,,,,,,,,,,0,4,Local industriel. commercial ou assimilé,343,0,S,sols,,,3964,5.056938,46.193933
2023-92,2023-01-10,000001,Vente,270000,,,SUR LE GOLET,B103,01410,01104,Chézery-Forens,01,,,01104000AC0006,,,,,,,,,,,,,0,,,,,P,prés,,,1496,5.880371,46.235531
2023-92,2023-01-10,000001,Vente,270000,253,,CHE DU GOLET,0300,01410,01104,Chézery-Forens,01,,,01104000AC0007,,,,,,,,,,,,,0,1,Maison,77,3,S,sols,,,404,5.880676,46.235492
2023-92,2023-01-10,000001,Vente,270000,,,SUR LE GOLET,B103,01410,01104,Chézery-Forens,01,,,01104000AC0008,,,,,,,,,,,,,0,,,,,S,sols,,,146,5.880732,46.235508
2023-92,2023-01-10,000001,Vente,270000,,,SUR LE GOLET,B103,01410,01104,Chézery-Forens,01,,,01104000AC0009,,,,,,,,,,,,,0,,,,,L,landes,,,727,5.881152,46.235513
2023-92,2023-01-10,000001,Vente,270000,,,SUR LE GOLET,B103,01410,01104,Chézery-Forens,01,,,01104000AC0010,,,,,,,,,,,,,0,,,,,L,landes,,,383,5.880804,46.235674
2023-92,2023-01-10,000001,Vente,270000,,,NOIRE COMBE,B138,01410,01104,Chézery-Forens,01,,,01104000AC0020,,,,,,,,,,,,,0,,,,,S,sols,,,252,5.879033,46.236952
2023-92,2023-01-10,000001,Vente,270000,,,NOIRE COMBE,B138,01410,01104,Chézery-Forens,01,,,01104000AC0054,,,,,,,,,,,,,0,,,,,P,prés,,,168,5.879905,46.235786
2023-92,2023-01-10,000001,Vente,270000,,,SUR LE GOLET,B103,01410,01104,Chézery-Forens,01,,,011040000B0393,,,,,,,,,,,,,0,,,,,PA,pâtures,,,286,5.880773,46.235426
2023-93,2023-01-12,000001,Vente,450000,148,,RUE DU PERE ADAM,0109,01210,01281,Ornex,01,,,01281000AS0055,,,69,13.8,,,,,,,,,1,3,Dépendance,,0,,,,,,6.111707,46.264347
2023-93,2023-01-12,000001,Vente,450000,148,,RUE DU PERE ADAM,0109,01210,01281,Ornex,01,,,01281000AS0055,,,70,13.44,,,,,,,,,1,3,Dépendance,,0,,,,,,6.111707,46.264347
